BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18
11	1E-12	1E10	1E11	1E-30	4.75544799765317E-10	1E10	1E-30	1E10	0.20425562149309	1E-30	2.11975458184769E-10	0.450822548479904	1E-30	3.89644804909733E-11	0.423676649346635	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
12	1E-12	1E10	1E11	1E-30	4.75544799765317E-10	1E10	1E-30	1E10	0.20425562149309	1E-30	2.11975458184769E-10	0.450822548479904	1E-30	3.89644804909733E-11	0.423676649346635	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
13	1.2E-12	1E10	1E11	1E-30	3.96325982225436E-10	1E10	1E-30	1E10	0.410824048300162	1E-30	4.14723717615494E-11	0.283534961408995	2.54034916505971E-11	1.15786268302715E-11	2.63120064801599	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
14	1.2E-12	1E10	1E11	1E-30	3.96325982225436E-10	1E10	1E-30	1E10	0.410824048300162	1E-30	4.14723717615494E-11	0.283534961408995	2.54034916505971E-11	1.15786268302715E-11	2.63120064801599	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
15	1.5E-12	1E10	1E11	1E-30	3.65622103411239E-10	1E10	1E-30	1E10	0.388530887624647	1E-30	2.4591415789421E-11	0.218972435797036	2.7152653843261E-11	1.14028718915455E-11	1.71798286936015	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
16	1.5E-12	1E10	1E11	1E-30	3.65622103411239E-10	1E10	1E-30	1E10	0.388530887624647	1E-30	2.4591415789421E-11	0.218972435797036	2.7152653843261E-11	1.14028718915455E-11	1.71798286936015	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
17	1.5E-12	1E10	1E11	1E-30	3.65622103411239E-10	1E10	1E-30	1E10	0.388530887624647	1E-30	2.4591415789421E-11	0.218972435797036	2.7152653843261E-11	1.14028718915455E-11	1.71798286936015	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
18	1.5E-12	1E10	1E11	1E-30	3.65622103411239E-10	1E10	1E-30	1E10	0.388530887624647	1E-30	2.4591415789421E-11	0.218972435797036	2.7152653843261E-11	1.14028718915455E-11	1.71798286936015	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
19	1.8E-12	1E10	1E11	1E-30	3.44255199460694E-10	1E10	1E-30	1E10	0.349756615929825	1E-30	1.74416063755392E-11	0.376156112195862	9.64984079030941E-11	3.62210558888721E-12	0.604593132767675	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
20	1.8E-12	1E10	1E11	1E-30	3.44255199460694E-10	1E10	1E-30	1E10	0.349756615929825	1E-30	1.74416063755392E-11	0.376156112195862	9.64984079030941E-11	3.62210558888721E-12	0.604593132767675	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
21	1.8E-12	1E10	1E11	1E-30	3.44255199460694E-10	1E10	1E-30	1E10	0.349756615929825	1E-30	1.74416063755392E-11	0.376156112195862	9.64984079030941E-11	3.62210558888721E-12	0.604593132767675	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
22	2E-12	1E10	1E11	1E-30	3.34965965136642E-10	1E10	1E-30	1E10	0.318072451899275	1E-30	1.16027646248653E-11	0.333075847208272	2.62293612758133E-10	1.7316616296093E-12	0.237126860440279	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
23	2E-12	1E10	1E11	1E-30	3.34965965136642E-10	1E10	1E-30	1E10	0.318072451899275	1E-30	1.16027646248653E-11	0.333075847208272	2.62293612758133E-10	1.7316616296093E-12	0.237126860440279	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
24	2E-12	1E10	1E11	1E-30	3.35419305747957E-10	1E10	1E-30	1E10	0.279365082261409	1E-30	1.10276396972027E-11	0.79720533654894	1E-30	1.80168744606387E-11	0.197911721126905	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
25	2E-12	1E10	1E11	1E-30	3.35419305747957E-10	1E10	1E-30	1E10	0.279365082261409	1E-30	1.10276396972027E-11	0.79720533654894	1E-30	1.80168744606387E-11	0.197911721126905	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
26	2.2E-12	1E10	1E11	1E-30	3.33477963816038E-10	1E10	1E-30	1E10	0.315969648080997	2.9101681786552E-11	1.00930586629549E-11	0.6664636768487	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
27	2.2E-12	1E10	1E11	1E-30	3.33477963816038E-10	1E10	1E-30	1E10	0.315969648080997	2.9101681786552E-11	1.00930586629549E-11	0.6664636768487	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
28	2.2E-12	1E10	1E11	1E-30	3.33477963816038E-10	1E10	1E-30	1E10	0.315969648080997	2.9101681786552E-11	1.00930586629549E-11	0.6664636768487	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
29	2.7E-12	1E10	1E11	1E-30	3.36388957351581E-10	1E10	1E-30	1E10	0.284546626972385	4.96086824367398E-11	9.20451805716441E-12	0.620272730759549	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
30	2.7E-12	1E10	1E11	1E-30	3.36388957351581E-10	1E10	1E-30	1E10	0.284546626972385	4.96086824367398E-11	9.20451805716441E-12	0.620272730759549	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
31	2.7E-12	1E10	1E11	1E-30	3.36388957351581E-10	1E10	1E-30	1E10	0.284546626972385	4.96086824367398E-11	9.20451805716441E-12	0.620272730759549	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
32	3E-12	1E10	1E11	1E-30	3.17200443861663E-10	1E10	1E-30	1E10	0.27411733680655	4.86349038077392E-11	9.16540190391907E-12	0.554824930424015	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
33	3E-12	1E10	1E11	1E-30	3.17200443861663E-10	1E10	1E-30	1E10	0.27411733680655	4.86349038077392E-11	9.16540190391907E-12	0.554824930424015	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
34	3E-12	1E10	1E11	1E-30	2.75300198134034E-10	1E10	1E-30	1E10	0.22038524249593	1E-30	6.87007322409998E-11	26.996094234731	1E-30	2.16370729678983E-11	0.199245731964724	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
35	3E-12	1E10	1E11	1E-30	2.75300198134034E-10	1E10	1E-30	1E10	0.22038524249593	1E-30	6.87007322409998E-11	26.996094234731	1E-30	2.16370729678983E-11	0.199245731964724	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
36	3.3E-12	1E10	1E11	1E-30	2.95081046910001E-10	1E10	1E-30	1E10	0.271903437025976	1E-30	8.89039473147011E-12	0.297384332176036	1.22465777853311E-11	2.23299460479544E-11	5.98977031286553	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
37	3.3E-12	1E10	1E11	1E-30	2.95081046910001E-10	1E10	1E-30	1E10	0.271903437025976	1E-30	8.89039473147011E-12	0.297384332176036	1.22465777853311E-11	2.23299460479544E-11	5.98977031286553	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
38	3.3E-12	1E10	1E11	1E-30	2.95081046910001E-10	1E10	1E-30	1E10	0.271903437025976	1E-30	8.89039473147011E-12	0.297384332176036	1.22465777853311E-11	2.23299460479544E-11	5.98977031286553	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
39	3.9E-12	1E10	1E11	1E-30	2.6020586274361E-10	1E10	1E-30	1E10	0.254325610322063	1E-30	6.42786206596135E-12	0.126460581222431	5.05141343948418E-12	6.39095234812658E-11	26.790137818468	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
40	3.9E-12	1E10	1E11	1E-30	2.6020586274361E-10	1E10	1E-30	1E10	0.254325610322063	1E-30	6.42786206596135E-12	0.126460581222431	5.05141343948418E-12	6.39095234812658E-11	26.790137818468	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
41	4E-12	1E10	1E11	1E-30	1.31155332349911E-10	1E10	1E-30	1E10	0.249785784473593	1E-30	1.61661591066059E-10	240.702024371241	1E-30	2.01281159851052E-11	2.26820509111737	1.07796426958997E-11	2.92001536047569E-11	12.8120737909567	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
42	4E-12	1E10	1E11	1E-30	1.31155332349911E-10	1E10	1E-30	1E10	0.249785784473593	1E-30	1.61661591066059E-10	240.702024371241	1E-30	2.01281159851052E-11	2.26820509111737	1.07796426958997E-11	2.92001536047569E-11	12.8120737909567	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
43	4E-12	1E10	1E11	1E-30	1.31155332349911E-10	1E10	1E-30	1E10	0.249785784473593	1E-30	1.61661591066059E-10	240.702024371241	1E-30	2.01281159851052E-11	2.26820509111737	1.07796426958997E-11	2.92001536047569E-11	12.8120737909567	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
44	4E-12	1E10	1E11	1E-30	1.31155332349911E-10	1E10	1E-30	1E10	0.249785784473593	1E-30	1.61661591066059E-10	240.702024371241	1E-30	2.01281159851052E-11	2.26820509111737	1.07796426958997E-11	2.92001536047569E-11	12.8120737909567	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
45	4E-12	1E10	1E11	1E-30	3.0867950780441E-10	1E10	1E-30	1E10	0.198468416377588	1E-30	1.12093078036951E-11	0.255560882657582	1E-30	1.30977756472728E-11	0.116427140377461	1.5629371453766E-11	2.07755243200641E-11	9.44092633475156	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
46	4E-12	1E10	1E11	1E-30	3.0867950780441E-10	1E10	1E-30	1E10	0.198468416377588	1E-30	1.12093078036951E-11	0.255560882657582	1E-30	1.30977756472728E-11	0.116427140377461	1.5629371453766E-11	2.07755243200641E-11	9.44092633475156	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
47	4.3E-12	1E10	1E11	1E-30	2.90886090847186E-10	1E10	1E-30	1E10	0.247789903349984	1E-30	1.04607419501429E-11	0.296800572437254	1.13179835962707E-11	3.26929036608867E-11	12.868997722844	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
